Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"I spoke on the phone with the Alternate Prime Minister of Israel, @GantzBe, today and congratulated him on the formation of the country’s new government. We also talked about the work our two countries can continue to do together. Get the details here:",276,2020-05-19 20:24:01,Twitter for iPhone,371,49,JustinTrudeau,1262841462720475138,False,https://t.co/lD9eaR4XXp,en,May,"['spoke', 'phone', 'alternate', 'prime_minister', 'israel', '@gantzbe', 'congratulated', 'formation', 'countrys', 'new', 'government', 'talked', 'work', 'countries', 'continue', 'together', 'details']"
"This morning, I spoke with President @KagutaMuseveni of Uganda. We talked about COVID-19 and its economic impacts, as well as the importance of working together to help our economies bounce back while also keeping people safe. More on our call here:",273,2020-05-19 18:37:56,Twitter for iPhone,1521,434,JustinTrudeau,1262814764885049347,False,https://t.co/U3FUJxZXQr,en,May,"['morning', 'spoke', 'president', '@kagutamuseveni', 'uganda', 'talked', 'covid19', 'economic', 'impacts', 'importance', 'working', 'together', 'help', 'economies', 'bounce', 'keeping', 'people', 'safe', 'call']"
"That means you’ll be able to apply for interest-free loans of up to $40,000 - and we’ll have more details soon on when you can apply. But know that we’ve heard you, and we’re going to be there for you. For more details on today’s announcement, click here:",279,2020-05-19 16:28:47,Twitter for iPhone,376,82,JustinTrudeau,1262782264070504449,False,https://t.co/UpLttGw0fA,en,May,"['means', 'youll', 'able', 'apply', 'interestfree', 'loans', '40000', 'details', 'soon', 'apply', 'heard', 'details', 'todays', 'announcement', 'click']"
"We’re expanding the eligibility of the Canada Emergency Business Account. If you are the sole proprietor of a business, if your business relies on contractors, or if you have a family-owned business and you pay employees though dividends, you will now qualify.",260,2020-05-19 16:28:47,Twitter for iPhone,503,100,JustinTrudeau,1262782262531235842,False,,en,May,"['expanding', 'eligibility', 'canada', 'emergency', 'business', 'account', 'sole', 'proprietor', 'business', 'business', 'relies', 'contractors', 'familyowned', 'business', 'pay', 'employees', 'though', 'dividends', 'qualify']"
"We launched the Canada Emergency Business Account to make sure business owners have what they need to cover operating expenses and pay employees. And today, we’re taking another step forward to help even more business owners pull through and protect even more jobs.",265,2020-05-19 16:28:46,Twitter for iPhone,1868,331,JustinTrudeau,1262782260308332544,False,,en,May,"['launched', 'canada', 'emergency', 'business', 'account', 'business', 'owners', 'cover', 'operating', 'expenses', 'pay', 'employees', 'taking', 'another', 'step', 'forward', 'help', 'business', 'owners', 'pull', 'protect', 'jobs']"
"Whether you’re worried about covering your monthly expenses or paying your employees, we’ve got your back. Watch live for an update on how we’re helping business owners across the country get through this difficult time:",244,2020-05-19 15:02:46,Twitter for iPhone,633,120,JustinTrudeau,1262760616625713155,False,https://t.co/iFKZj4KqRb,en,May,"['whether', 'worried', 'covering', 'monthly', 'expenses', 'paying', 'employees', 'watch', 'live', 'update', 'helping', 'business', 'owners', 'across', 'country', 'difficult']"
"@patterballs I think we’re all wondering the same thing, Scarlett! And I’m hoping @KirstyDuncanMP has an answer for us all - and news that it’ll stay nice and warm for a little bit! #CanadaHomeworkHelp",201,2020-05-18 23:36:21,Twitter for iPhone,121,9,JustinTrudeau,1262527477332742147,False,,en,May,"['@patterballs', 'think', 'wondering', 'thing', 'scarlett', 'hoping', '@kirstyduncanmp', 'answer', 'news', 'itll', 'stay', 'nice', 'warm', 'little', 'bit', '#canadahomeworkhelp']"
"@allthewayshella Thanks for the question, Shella. I think it’s great your kids are in French immersion, and I’d bet our Official Languages Minister has some tips to help make sure they’re practicing their French while at home. @MelanieJoly, do you have any suggestions? #CanadaHomeworkHelp",289,2020-05-18 23:24:39,Twitter for iPhone,37,8,JustinTrudeau,1262524532100861953,False,,en,May,"['@allthewayshella', 'thanks', 'question', 'shella', 'think', 'great', 'kids', 'french', 'immersion', 'id', 'bet', 'official', 'languages', 'minister', 'tips', 'help', 'practicing', 'french', 'home', '@melaniejoly', 'suggestions', '#canadahomeworkhelp']"
"@rodrickcastillo That can be tricky, but I know someone who might be able to help out. Our Minister of Innovation, Science and Industry, @NavdeepSBains, used to teach at business school. Nav, can you help Francis with this? #CanadaHomeworkHelp",243,2020-05-18 23:14:33,Twitter for iPhone,47,9,JustinTrudeau,1262521987525677057,False,,en,May,"['@rodrickcastillo', 'tricky', 'someone', 'might', 'able', 'help', 'minister', 'innovation', 'science', 'industry', '@navdeepsbains', 'used', 'teach', 'business', 'school', 'nav', 'help', 'francis', '#canadahomeworkhelp']"
"I spoke on the phone with Queen Elizabeth II today. We talked about the state of the world, COVID-19, and more. I also thanked her for the hopeful messages she has sent during these difficult times, and I wished her the very best this Victoria Day.",296,2020-05-18 21:58:56,Twitter for iPhone,22223,1815,JustinTrudeau,1262502961068085251,False,https://t.co/lLM86KhhkM,en,May,"['spoke', 'phone', 'queen', 'elizabeth', 'ii', 'talked', 'state', 'world', 'covid19', 'thanked', 'hopeful', 'messages', 'sent', 'difficult', 'times', 'wished', 'best', 'victoria']"
"Prime Minister @Netanyahu and I spoke today, and I congratulated him on the formation of the new Israeli government. We also spoke about COVID-19, the need for continued international coordination, how our two countries can keep working together, and more.",280,2020-05-18 18:28:10,Twitter for iPhone,593,93,JustinTrudeau,1262449918955991041,False,https://t.co/N1Uo3u8kIc,en,May,"['prime_minister', '@netanyahu', 'spoke', 'congratulated', 'formation', 'new', 'israeli', 'government', 'spoke', 'covid19', 'continued', 'international', 'coordination', 'countries', 'working', 'together']"
"On the 11th anniversary of the end of the armed conflict in Sri Lanka, we reflect on the lives lost, and remember all those who were injured, went missing, or were displaced from their homes and communities:",231,2020-05-18 13:54:56,Twitter for iPhone,1106,293,JustinTrudeau,1262381156995084296,False,https://t.co/zx3O4ERMvr,en,May,"['11th', 'anniversary', 'end', 'armed', 'conflict', 'sri', 'lanka', 'reflect', 'lives', 'lost', 'remember', 'injured', 'went', 'missing', 'displaced', 'homes', 'communities']"
"Congratulations, Prime Minister @Netanyahu and Alternate Prime Minister @GantzBe, on the formation of Israel’s new government. Our two countries are close partners and I look forward to working with you both on that partnership.",252,2020-05-18 13:07:54,Twitter for iPhone,702,125,JustinTrudeau,1262369322825060352,False,https://t.co/QtQJnI9Qov,en,May,"['congratulations', 'prime_minister', '@netanyahu', 'alternate', 'prime_minister', '@gantzbe', 'formation', 'israels', 'new', 'government', 'countries', 'close', 'partners', 'forward', 'working', 'partnership']"
Please read my full statement on today’s tragic aircraft crash:,87,2020-05-18 03:07:42,Twitter Web App,1159,223,JustinTrudeau,1262218275775295488,False,https://t.co/mYQDc9fxFw,en,May,"['please', 'full', 'statement', 'todays', 'tragic', 'aircraft', 'crash']"
"Tonight, I join all Canadians in mourning the loss of a member of the @CFSnowbirds #OpInspiration team, Captain Jennifer Casey. I’m sending my deepest condolences to her loved ones, and wishing Captain Richard MacDougall a full recovery.",237,2020-05-18 03:07:42,Twitter Web App,8629,1098,JustinTrudeau,1262218274667986944,False,,en,May,"['tonight', 'join', 'canadians', 'mourning', 'loss', 'member', '@cfsnowbirds', '#opinspiration', 'team', 'captain', 'jennifer', 'casey', 'sending', 'deepest', 'condolences', 'loved', 'ones', 'wishing', 'captain', 'richard', 'macdougall', 'full', 'recovery']"
I would also like to thank the emergency personnel in Kamloops who responded so quickly to this tragic incident.,112,2020-05-17 23:13:59,Twitter Web App,2222,188,JustinTrudeau,1262159458375012356,False,,en,May,"['thank', 'emergency', 'personnel', 'kamloops', 'responded', 'quickly', 'tragic', 'incident']"
"I have been in touch with @HarjitSajjan about the @CFSnowbirds crash in Kamloops, BC. My thoughts are with the brave members of the @RCAF_ARC. The CAF will provide an update as soon as possible.",194,2020-05-17 23:13:58,Twitter Web App,3825,475,JustinTrudeau,1262159456705658882,False,,en,May,"['touch', '@harjitsajjan', '@cfsnowbirds', 'crash', 'kamloops', 'bc', 'thoughts', 'brave', 'members', '@rcaf_arc', 'caf', 'provide', 'update', 'soon', 'possible']"
We’ve lost a great Canadian actress. Monique Mercure has had a profound impact on generations of Canadians. She helped promote Quebec cinema beyond our borders and her legacy will live on through her work. My thoughts are with her loved ones today.,248,2020-05-17 17:18:23,Twitter Web App,2285,254,JustinTrudeau,1262069970504212481,False,,en,May,"['lost', 'great', 'canadian', 'actress', 'monique', 'mercure', 'profound', 'impact', 'generations', 'canadians', 'helped', 'promote', 'quebec', 'cinema', 'beyond', 'borders', 'legacy', 'live', 'work', 'thoughts', 'loved', 'ones']"
"No matter who you love or how you identify, you should be able to be yourself without fear. So today on #IDAHOTB, and every day, let us keep working together to make that possible. Because even during these uncertain times, we are all in this together.",300,2020-05-17 13:16:26,Twitter for iPhone,8078,1821,JustinTrudeau,1262009080853471233,False,https://t.co/52KaJEVJiE,en,May,"['matter', 'love', 'identify', 'able', 'without', 'fear', '#idahotb', 'working', 'together', 'possible', 'uncertain', 'times', 'together']"
"Across the country, @RedCrossCanada is stepping up and playing an important role in our response to COVID-19. And today, to make sure they can continue serving Canadians as the situation evolves and new needs emerge, we’re giving them more support.",272,2020-05-16 17:55:13,Twitter for iPhone,750,150,JustinTrudeau,1261716852230758400,False,https://t.co/GGaIzG47N8,en,May,"['across', 'country', '@redcrosscanada', 'stepping', 'playing', 'important', 'role', 'response', 'covid19', 'continue', 'serving', 'canadians', 'situation', 'evolves', 'new', 'needs', 'emerge', 'giving', 'support']"
"You should be able to focus on what matters most right now: raising your kids and keeping your family healthy. And by increasing your monthly CCB payments, we’re making sure that’s exactly what you can do. To learn more about this increase, click here:",276,2020-05-16 15:44:05,Twitter for iPhone,797,152,JustinTrudeau,1261683848691187720,False,https://t.co/tVWe9m4dLU,en,May,"['able', 'focus', 'matters', 'raising', 'kids', 'keeping', 'family', 'healthy', 'increasing', 'monthly', 'ccb', 'payments', 'making', 'exactly', 'learn', 'increase', 'click']"
"To all the moms and dads out there: This means that your monthly CCB payments will go up this July to help you pay for things like food, clothes, and activities you and your family can do together at home. And next week, you’ll get an extra one-time payment of $300 per child.",276,2020-05-16 15:44:04,Twitter for iPhone,1325,203,JustinTrudeau,1261683846938050563,False,,en,May,"['moms', 'dads', 'means', 'monthly', 'ccb', 'payments', 'july', 'help', 'pay', 'food', 'clothes', 'activities', 'family', 'together', 'home', 'next', 'week', 'youll', 'extra', 'onetime', 'payment', '300', 'per', 'child']"
"The Canada Child Benefit is helping parents make ends meet, lifting kids out of poverty, and building a better future for our young people. And during this uncertain time, families across the country are counting on this benefit more than ever. So we’re going to increase it.",275,2020-05-16 15:44:04,Twitter for iPhone,3422,529,JustinTrudeau,1261683845243514880,False,,en,May,"['canada', 'child', 'benefit', 'helping', 'parents', 'ends', 'meet', 'lifting', 'kids', 'poverty', 'building', 'future', 'young', 'people', 'uncertain', 'families', 'across', 'country', 'counting', 'benefit', 'increase']"
"I’m announcing more support for you, your family, and @RedCrossCanada so we can get through this difficult time together. Watch my update for more info:",176,2020-05-16 15:16:33,Twitter for iPhone,595,111,JustinTrudeau,1261676923010367493,False,https://t.co/4uldIPxSVs,en,May,"['announcing', 'support', 'family', '@redcrosscanada', 'difficult', 'together', 'watch', 'update', 'info']"
