Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
"To make sure even more business owners get the help they need, and even more workers can keep - or come back to - their jobs, we’re extending the Canada Emergency Wage Subsidy by another three months to the end of August. Click here for all the details: https://t.co/JEetBaOu76",277,2020-05-15 17:37:25,Twitter for iPhone,1501,267,JustinTrudeau,1261349982893981698
"Pour que les entreprises aient les employés nécessaires et qu’encore plus de travailleurs puissent garder ou retrouver leur emploi, nous prolongeons la Subvention salariale d’urgence du Canada de trois mois, jusqu’à la fin du mois d’août. Détails : https://t.co/KTZ6o06OQ7",272,2020-05-15 17:37:01,Twitter for iPhone,219,42,JustinTrudeau,1261349882016567296
"RT @WillAAmos: Today, the GOV🇨🇦announced $450 million in funding to help Canada’s academic research community during the COVID-19 pandemic.…",140,2020-05-15 17:22:55,Twitter for iPhone,0,59,JustinTrudeau,1261346333903863809
"RT @WillAAmos: Aujourd’hui, notre gov a annoncé un financement de $450M pour aider notre milieu de la recherche universitaire 🇨🇦 lors la pa…",140,2020-05-15 17:22:52,Twitter for iPhone,0,24,JustinTrudeau,1261346322952499200
"We’re also going to make sure that universities and health research institutions have what they need to maintain essential research-related activities during the crisis, and that they can ramp back up when it’s safe to do so. Get the details here: https://t.co/k83xVhvCCT",271,2020-05-15 16:32:09,Twitter for iPhone,529,97,JustinTrudeau,1261333559303905280
"For universities and affiliated research institutions that closed their labs because of this pandemic, we’ll provide temporary support on wages to help keep those who had to put their work on hold.",197,2020-05-15 16:32:09,Twitter for iPhone,584,71,JustinTrudeau,1261333557957603328
"From cancer treatments that save lives to clean technologies that protect our environment, thousands of researchers are driving discoveries and making innovations that keep us healthy and support our economy. But they’ve been impacted by COVID-19 too, and we’re here to help.",275,2020-05-15 16:32:08,Twitter for iPhone,1709,224,JustinTrudeau,1261333554258157570
Nous allons aussi veiller à ce que les universités et les instituts de recherche en santé puissent poursuivre leurs activités essentielles de recherche durant la crise et revenir en force quand ce sera sécuritaire de le faire. Tous les détails : https://t.co/Vr5GLElwu3,269,2020-05-15 16:32:02,Twitter for iPhone,129,24,JustinTrudeau,1261333531428601857
Aux universités et instituts de recherche affiliés qui ont dû fermer leurs laboratoires à cause de la pandémie : nous allons offrir un soutien salarial temporaire pour aider à garder ceux qui ont dû arrêter leur travail.,220,2020-05-15 16:32:02,Twitter for iPhone,157,22,JustinTrudeau,1261333530216484864
"Que l’on parle de traitements contre le cancer ou de technologies vertes pour l’environnement, des milliers de chercheurs font des découvertes et des innovations pour nous garder en santé et soutenir l’économie. Mais ils sont aussi touchés par la COVID-19, et on va les aider.",276,2020-05-15 16:32:01,Twitter for iPhone,250,35,JustinTrudeau,1261333526663888896
"We’re fortunate to have some of the brightest researchers right here in Canada. Today, we’re announcing new supports for them so they can keep doing their critical work. Tune in now for the details: https://t.co/9iYFXR1uVl",222,2020-05-15 15:16:51,Twitter for iPhone,1146,217,JustinTrudeau,1261314609224585216
"Nous avons la chance d’avoir des chercheurs brillants au Canada. Aujourd’hui, on annonce un nouveau soutien pour qu’ils puissent continuer à faire leur travail si important. Regardez maintenant pour obtenir plus de détails : https://t.co/fQPXz0uXOc",248,2020-05-15 15:16:45,Twitter for iPhone,188,43,JustinTrudeau,1261314584570462209
"RT @HonAhmedHussen: From my family to yours, Happy International Day of Families! 🇨🇦❤️🌎 https://t.co/4n5LKxy9oR",111,2020-05-15 14:27:00,Twitter for iPhone,0,130,JustinTrudeau,1261302062622691328
"RT @HonAhmedHussen: De ma famille à la vôtre, Bonne Journée internationale des familles ! 🇨🇦❤️🌎 https://t.co/F3G9yQISHO",119,2020-05-15 14:26:58,Twitter for iPhone,0,29,JustinTrudeau,1261302053982343171
"@GusRitz That’s a great question, Emma, and I can’t think of a better person to answer it than a former astronaut! @MarcGarneau, can you tell us what a sun looks like when it explodes? #CanadaHomeworkHelp",204,2020-05-15 13:13:30,Twitter for iPhone,78,10,JustinTrudeau,1261283564966076416
"@amberShasan That’s an excellent question, Amber! As a government, we’ve been relying on the advice of our Chief Public Health Officer, Dr. Tam. So, I think we should ask her. @CPHO_Canada, what do you think? #CanadaHomeworkHelp",228,2020-05-15 13:00:54,Twitter for iPhone,174,12,JustinTrudeau,1261280397087903744
"Every week, @cafreeland and I speak with the premiers about what we’re doing to keep you safe. Today’s call focused on the importance of working together on testing &amp; contact tracing as it relates to reopening our economy, as well as current restrictions at the Canada-US border.",283,2020-05-15 03:16:46,Twitter for iPhone,2970,453,JustinTrudeau,1261133393728847875
"Chaque semaine, @cafreeland et moi avons une discussion avec les premiers ministres des provinces et territoires. Ce soir, on a parlé du dépistage et de la recherche des contacts ainsi que des restrictions à la frontière canado-américaine.",239,2020-05-15 03:16:15,Twitter for iPhone,422,67,JustinTrudeau,1261133264183590912
"Thanks for the invitation, and for taking the time to talk about the work nurses are doing and what more we can do to help out. And of course, on behalf of all Canadians, thank you for everything you’re all doing right now. https://t.co/xTzp5T5Yen",247,2020-05-15 02:53:10,Twitter for iPhone,1759,245,JustinTrudeau,1261127453071814663
"Merci de l’invitation et d’avoir pris le temps de parler du travail que font les infirmières et les infirmiers ainsi que de ce que nous pouvons faire de plus pour aider. Au nom des Canadiens, merci également pour tout ce que vous faites en ce moment. https://t.co/xTzp5T5Yen",274,2020-05-15 02:53:03,Twitter for iPhone,321,34,JustinTrudeau,1261127426672922624
RT @JonathanWNV: I’m pleased to announce that @ParksCanada will begin a limited reopening and partial resumption of services at several Nat…,140,2020-05-14 22:39:53,Twitter for iPhone,0,118,JustinTrudeau,1261063713563516939
RT @JonathanWNV: J’ai le plaisir d’annoncer que @ParcsCanada commencera une réouverture limitée et une reprise partielle des services pour…,139,2020-05-14 22:39:51,Twitter for iPhone,0,27,JustinTrudeau,1261063705594195968
"For our economic recovery from COVID-19 to be sustainable, countries around the world must take strong action together. This morning, I spoke about this with the IMF’s Managing Director, @KGeorgieva. More on our conversation here: https://t.co/kIJRhMPbDy",254,2020-05-14 20:28:22,Twitter for iPhone,527,117,JustinTrudeau,1261030615421419526
"Pour assurer une relance économique durable face à la pandémie de COVID-19, les pays du monde entier doivent agir fermement ensemble. Ce matin, j’en ai parlé avec la directrice générale du FMI, @KGeorgieva. Plus de détails sur notre conversation : https://t.co/7SVwBRfR0X",271,2020-05-14 20:28:17,Twitter for iPhone,151,22,JustinTrudeau,1261030593669849093
RT @BernJordanMP: Today our government announced the largest investment in Canada’s seafood sector in 20 years. Over $469 million in fundin…,140,2020-05-14 19:54:11,Twitter for iPhone,0,86,JustinTrudeau,1261022015978340355
"RT @BernJordanMP: Aujourd'hui, notre gouvernement a annoncé le plus grand investissement dans le secteur canadiens des produits de la mer e…",140,2020-05-14 19:54:07,Twitter for iPhone,0,28,JustinTrudeau,1261021996844007427
"Whether you’re a fisher, a farmer, or a food processor - we know you’re facing challenging times and making difficult decisions. But we’ve got your back. For more on what today’s announcement means for you, click here: https://t.co/BOOQwYa8Qt",242,2020-05-14 18:46:18,Twitter for iPhone,412,71,JustinTrudeau,1261004932838293504
"In addition to the measures we’ve introduced over the past few weeks, we’re also launching a $100-million Agriculture and Food Business Solutions Fund through Farm Credit Canada. This is another option to help agri-food and aquaculture companies who are facing financial strain.",278,2020-05-14 18:46:18,Twitter for iPhone,486,74,JustinTrudeau,1261004931483435009
"We’re also introducing non-repayable grants of up to $10,000 if you have your own fish harvesting business and don’t qualify for CEBA or similar measures. And if you’re a worker worried about next year, we’re changing EI rules so you can apply based on previous seasons’ earnings.",280,2020-05-14 18:46:18,Twitter for iPhone,229,39,JustinTrudeau,1261004930313306112
"If you’re a fish harvester who’s been hit hard by COVID-19, but you don’t qualify for the wage subsidy, we’re creating the Fish Harvesters Benefit for you. If you’re expecting a 25% drop in income this season, you’ll get help to cover 75% of your losses - up to just over $10,000.",280,2020-05-14 18:46:18,Twitter for iPhone,327,57,JustinTrudeau,1261004929059209222
"Our shelves are stocked and our families are fed thanks to fishers, farmers, and food processors across the country. We know this hasn’t been an easy time. And that’s exactly why we’re announcing more support for those who put food in our stores and on our tables: ⤵️",267,2020-05-14 18:46:17,Twitter for iPhone,4202,520,JustinTrudeau,1261004926643310594
"À nos pêcheurs, agriculteurs et transformateurs d’aliments : on sait que les temps sont durs et que vous êtes appelés à prendre de grosses décisions. Mais on est là pour vous. Pour plus de détails concernant les mesures annoncées aujourd’hui : https://t.co/EtPbhYWdea",267,2020-05-14 18:46:06,Twitter for iPhone,92,17,JustinTrudeau,1261004878979137536
On lance aussi un fonds pour les solutions commerciales en matière d’agriculture et d’alimentation de 100 M$ par le biais de Financement agricole Canada. C’est une autre option pour les entreprises agroalimentaires et d’aquaculture en difficulté financière.,257,2020-05-14 18:46:05,Twitter for iPhone,107,13,JustinTrudeau,1261004877649653760
On offre des subventions non remboursables pouvant atteindre 10 000 $ aux propriétaires d’une entreprise de pêche qui ne sont pas admissibles à d’autres mesures. Et les travailleurs pourront faire leur demande en fonction des revenus des saisons précédentes.,258,2020-05-14 18:46:05,Twitter for iPhone,38,7,JustinTrudeau,1261004876433195012
"Pour les pêcheurs qui ne sont pas admissibles à la subvention salariale, on crée la Prestation aux pêcheurs. Si vous prévoyez une baisse de revenus de 25 % cette année, on vous aidera à couvrir 75 % de vos pertes - jusqu’à concurrence d’un peu plus de 10 000 $.",261,2020-05-14 18:46:05,Twitter for iPhone,36,6,JustinTrudeau,1261004874931671041
"Nos comptoirs sont pleins et nos familles ont de quoi se nourrir grâce aux pêcheurs, aux fermiers et aux transformateurs d’aliments du pays. Les temps sont durs, alors nous annonçons plus d’aide pour ceux qui mettent des aliments dans nos magasins et sur nos tables : ⤵️",270,2020-05-14 18:46:04,Twitter for iPhone,262,41,JustinTrudeau,1261004871752462336
"RT @BillBlair: Our government has agreed to extend @CanadianForces support to Québec for 30 days starting Wednesday, May 13th, 2020. Forces…",140,2020-05-14 18:27:06,Twitter for iPhone,0,66,JustinTrudeau,1261000097669828617
RT @BillBlair: Notre gouvernement a accepté de prolonger le soutien des @ForcesCanada au Québec pendant 30 jours à compter du mercredi 13 m…,140,2020-05-14 18:27:04,Twitter for iPhone,0,38,JustinTrudeau,1261000088958185474
"Gwen B. Hatch has almost four decades of legal experience, including nearly seven years as a judge on Manitoba’s superior court. Today, we announce her appointment as Associate Chief Justice of Her Majesty’s Court of Queen’s Bench for Manitoba. Details: https://t.co/FdTVI9QloV",277,2020-05-14 18:05:58,Twitter for iPhone,374,56,JustinTrudeau,1260994779908841473
"Gwen B. Hatch a une quarantaine d’années d’expérience en droit, dont près de sept ans comme juge à la Cour supérieure du Manitoba. Aujourd’hui, nous annonçons sa nomination en tant que juge en chef adjointe de la Cour du Banc de la Reine du Manitoba : https://t.co/P8tZiPIuKy",275,2020-05-14 18:05:52,Twitter for iPhone,113,20,JustinTrudeau,1260994754919137280
"We’re focused on keeping you safe and getting you the support you need. And in just a few minutes, I’ll be giving another update on our government’s response to COVID-19. Tune in here: https://t.co/JHEdDzSbYu",208,2020-05-14 15:14:26,Twitter for iPhone,721,118,JustinTrudeau,1260951614841655296
"Notre priorité est d’assurer votre sécurité et de vous offrir le soutien dont vous avez besoin. Dans quelques minutes, je ferai le point sur la réponse de notre gouvernement à la COVID-19. Regardez ici : https://t.co/vnhYf9CCYG",227,2020-05-14 15:14:23,Twitter for iPhone,147,25,JustinTrudeau,1260951599435972612
